,Incident number,Date and time,Location,Duration,Attending Stations/Brigades,Result
1283,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1284,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1285,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1286,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1287,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1288,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1289,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1290,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1291,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1292,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1293,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1294,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1295,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1296,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1297,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1298,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1299,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1300,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1301,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1302,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1303,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1304,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1305,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1306,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1307,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1308,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1309,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1310,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1311,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1312,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1313,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1314,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1315,F3894984,13/01/2024 23:19:02,CASTLECLIFF WHANGANUI DISTRICT,00:00:00,Whanganui,1500: MISCELLANEOUS FIRE (MIN)
1316,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1317,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1318,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1319,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1320,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1321,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1322,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1323,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1324,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1325,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1326,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1327,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1328,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1329,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1330,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1331,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1332,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1333,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1334,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1335,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1336,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1337,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1338,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1339,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1340,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1341,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1342,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1343,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1344,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1345,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1346,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1347,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1348,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1349,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1350,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1351,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1352,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1353,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1354,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1355,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1356,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1357,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1358,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1359,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1360,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1361,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1362,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1363,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1364,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1365,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1366,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1367,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1368,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1369,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1370,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1371,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1372,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1373,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1374,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1375,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1376,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1377,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1378,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1379,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1380,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1381,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1382,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1383,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1384,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1385,F3898605,19/01/2024 22:49:33,ROLLESTON SELWYN DISTRICT,00:25:54,"Rolleston, Wigram, Lincoln",
1386,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1387,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1388,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1389,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1390,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1391,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1392,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1393,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1394,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1395,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1396,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1397,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1398,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1399,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1400,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1401,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1402,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1403,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1404,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1405,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1406,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1407,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1408,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1409,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1410,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1411,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1412,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1413,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1414,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1415,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1416,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1417,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1418,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1419,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1420,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1421,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1422,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1423,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1424,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1425,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1426,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1427,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1428,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1429,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1430,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1431,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1432,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1433,F3897941,18/01/2024 23:48:55,STOKE NELSON CITY,00:24:27,Stoke,7100: FALSE ALARM (MIN)
1434,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1435,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1436,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1437,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1438,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1439,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1440,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1441,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1442,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1443,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1444,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1445,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1446,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1447,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1448,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1449,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1450,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1451,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1452,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1453,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1454,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1455,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1456,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1457,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1458,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1459,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1460,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1461,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1462,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1463,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1464,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1465,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1466,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1467,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1468,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1469,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1470,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1471,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1472,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1473,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1474,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1475,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1476,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1477,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1478,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1479,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1480,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1481,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1482,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
1483,F3897321,17/01/2024 23:45:32,NORTHCOTE CHRISTCHURCH CITY,00:15:40,"Redwood, Ilam",7100: FALSE ALARM (STRU)
